date,name,jump_type,trial_number,bar_load,time,fp1,fp2,total_force,phase
2021-10-18,"",cmj,1,0,2.908,383.306518501482,407.604151872837,790.910670374319,Unweighting
2021-10-18,"",cmj,1,0,2.909,383.734471721814,407.652968660074,791.387440381888,Unweighting
2021-10-18,"",cmj,1,0,2.91,384.17427642073,407.694819239792,791.869095660522,Unweighting
2021-10-18,"",cmj,1,0,2.911,384.627089293932,407.727153629522,792.354242923453,Unweighting
2021-10-18,"",cmj,1,0,2.912,385.094431389476,407.748246824925,792.842678214401,Unweighting
2021-10-18,"",cmj,1,0,2.913,385.578028966921,407.757366746722,793.335395713642,Unweighting
2021-10-18,"",cmj,1,0,2.914,386.079651702877,407.754864316114,793.834516018991,Unweighting
2021-10-18,"",cmj,1,0,2.915,386.600967666517,407.74216798244,794.343135648957,Unweighting
2021-10-18,"",cmj,1,0,2.916,387.143430096737,407.721674804744,794.865104901481,Unweighting
2021-10-18,"",cmj,1,0,2.917,387.708207230623,407.696543794728,795.404751025351,Unweighting
2021-10-18,"",cmj,1,0,2.918,388.296162709493,407.670413263915,795.966575973408,Unweighting
2021-10-18,"",cmj,1,0,2.919,388.907886602424,407.647077060908,796.554963663332,Unweighting
2021-10-18,"",cmj,1,0,2.92,389.543764224107,407.630158708241,797.173922932348,Unweighting
2021-10-18,"",cmj,1,0,2.921,390.204056163072,407.622817314463,797.826873477535,Unweighting
2021-10-18,"",cmj,1,0,2.922,390.888956159557,407.627510213006,798.516466372563,Unweighting
2021-10-18,"",cmj,1,0,2.923,391.598598774789,407.645828574813,799.244427349601,Unweighting
2021-10-18,"",cmj,1,0,2.924,392.33300434197,407.678413594488,800.011417936458,Unweighting
2021-10-18,"",cmj,1,0,2.925,393.091967827624,407.724952109874,800.816919937498,Unweighting
2021-10-18,"",cmj,1,0,2.926,393.874914529476,407.784243430115,801.659157959591,Unweighting
2021-10-18,"",cmj,1,0,2.927,394.680754451763,407.854324571866,802.535079023629,Unweighting
2021-10-18,"",cmj,1,0,2.928,395.507766244281,407.932638144492,803.440404388773,Unweighting
2021-10-18,"",cmj,1,0,2.929,396.353532141085,408.016225671769,804.369757812854,Unweighting
2021-10-18,"",cmj,1,0,2.93,397.214932615469,408.101930514961,805.31686313043,Unweighting
2021-10-18,"",cmj,1,0,2.931,398.088198725359,408.186598824651,806.27479755001,Unweighting
2021-10-18,"",cmj,1,0,2.932,398.969012728758,408.267270981427,807.236283710185,Unweighting
2021-10-18,"",cmj,1,0,2.933,399.852641891925,408.341355614892,808.193997506818,Unweighting
2021-10-18,"",cmj,1,0,2.934,400.734087134739,408.406773250456,809.140860385196,Unweighting
2021-10-18,"",cmj,1,0,2.935,401.608231372689,408.462052728263,810.070284100952,Unweighting
2021-10-18,"",cmj,1,0,2.936,402.469982650667,408.506367402335,810.976350053001,Unweighting
2021-10-18,"",cmj,1,0,2.937,403.314417025926,408.539509708834,811.85392673476,Unweighting
2021-10-18,"",cmj,1,0,2.938,404.136928030799,408.561814996432,812.698743027231,Unweighting
2021-10-18,"",cmj,1,0,2.939,404.933384765632,408.574051924209,813.507436689841,Unweighting
2021-10-18,"",cmj,1,0,2.94,405.700296243897,408.577296803197,814.277593047093,Unweighting
2021-10-18,"",cmj,1,0,2.941,406.434977677264,408.572806512757,815.007784190022,Unweighting
2021-10-18,"",cmj,1,0,2.942,407.13571022441,408.561901016696,815.697611241106,Unweighting
2021-10-18,"",cmj,1,0,2.943,407.801876381517,408.545861913233,816.34773829475,Unweighting
2021-10-18,"",cmj,1,0,2.944,408.434042921184,408.525849138818,816.959892060002,Unweighting
2021-10-18,"",cmj,1,0,2.945,409.033959026109,408.502836428007,817.536795454117,Unweighting
2021-10-18,"",cmj,1,0,2.946,409.604443229675,408.477567287498,818.082010517174,Unweighting
2021-10-18,"",cmj,1,0,2.947,410.149150006428,408.450534032127,818.599684038556,Unweighting
2021-10-18,"",cmj,1,0,2.948,410.672232322637,408.421981128708,819.094213451345,Unweighting
2021-10-18,"",cmj,1,0,2.949,411.177941247959,408.391931422636,819.569872670595,Unweighting
2021-10-18,"",cmj,1,0,2.95,411.670217318031,408.360230277065,820.030447595096,Unweighting
2021-10-18,"",cmj,1,0,2.951,412.15232657326,408.326598541311,820.478925114571,Unweighting
2021-10-18,"",cmj,1,0,2.952,412.626581247852,408.290682518008,820.91726376586,Unweighting
2021-10-18,"",cmj,1,0,2.953,413.094168826859,408.252089950066,821.346258776925,Unweighting
2021-10-18,"",cmj,1,0,2.954,413.5550999335,408.210405797656,821.765505731156,Unweighting
2021-10-18,"",cmj,1,0,2.955,414.008276492524,408.165188869653,822.173465362178,Unweighting
2021-10-18,"",cmj,1,0,2.956,414.451672825257,408.115957427991,822.567630253248,Unweighting
2021-10-18,"",cmj,1,0,2.957,414.882608939697,408.062174065013,822.94478300471,Unweighting
2021-10-18,"",cmj,1,0,2.958,415.298077695322,408.003234916505,823.301312611826,Unweighting
2021-10-18,"",cmj,1,0,2.959,415.695073094572,407.938460505338,823.63353359991,Unweighting
2021-10-18,"",cmj,1,0,2.96,416.070865013764,407.867083422333,823.937948436097,Unweighting
2021-10-18,"",cmj,1,0,2.961,416.42317992747,407.788232617127,824.211412544597,Unweighting
2021-10-18,"",cmj,1,0,2.962,416.750271679733,407.700918037508,824.451189717241,Unweighting
2021-10-18,"",cmj,1,0,2.963,417.050890154286,407.604017599122,824.654907753408,Unweighting
2021-10-18,"",cmj,1,0,2.964,417.324172474513,407.496264472292,824.820436946805,Unweighting
2021-10-18,"",cmj,1,0,2.965,417.569491630969,407.376233089229,824.945724720198,Unweighting
2021-10-18,"",cmj,1,0,2.966,417.786301398727,407.242327875563,825.02862927429,Unweighting
2021-10-18,"",cmj,1,0,2.967,417.974011479573,407.092783103754,825.066794583326,Unweighting
2021-10-18,"",cmj,1,0,2.968,418.131913146724,406.925679599162,825.057592745887,Unweighting
2021-10-18,"",cmj,1,0,2.969,418.259158420618,406.738976058779,824.998134479397,Unweighting
2021-10-18,"",cmj,1,0,2.97,418.354781372629,406.530546862879,824.885328235508,Unweighting
2021-10-18,"",cmj,1,0,2.971,418.417743047997,406.298219675255,824.715962723252,Unweighting
2021-10-18,"",cmj,1,0,2.972,418.446982710689,406.039813280198,824.486795990887,Unweighting
2021-10-18,"",cmj,1,0,2.973,418.441464610424,405.75318296256,824.194647572984,Unweighting
2021-10-18,"",cmj,1,0,2.974,418.400217019716,405.436282320685,823.836499340401,Unweighting
2021-10-18,"",cmj,1,0,2.975,418.322366422234,405.087246290808,823.409612713042,Unweighting
2021-10-18,"",cmj,1,0,2.976,418.207172424347,404.704493608965,822.911666033312,Unweighting
2021-10-18,"",cmj,1,0,2.977,418.054066067923,404.286841272252,822.340907340176,Unweighting
2021-10-18,"",cmj,1,0,2.978,417.86268788313,403.833619914488,821.696307797617,Unweighting
2021-10-18,"",cmj,1,0,2.979,417.632919076813,403.344777398808,820.977696475622,Unweighting
2021-10-18,"",cmj,1,0,2.98,417.364902966279,402.820958949438,820.185861915717,Unweighting
2021-10-18,"",cmj,1,0,2.981,417.059059519776,402.263555572395,819.322615092171,Unweighting
2021-10-18,"",cmj,1,0,2.982,416.716098029077,401.674715225946,818.390813255024,Unweighting
2021-10-18,"",cmj,1,0,2.983,416.337030835793,401.05731040555,817.394341241343,Unweighting
2021-10-18,"",cmj,1,0,2.984,415.923186455563,400.414854667661,816.338041123224,Unweighting
2021-10-18,"",cmj,1,0,2.985,415.47621511956,399.751365582228,815.227580701788,Unweighting
2021-10-18,"",cmj,1,0,2.986,414.998076850726,399.071182662026,814.069259512752,Unweighting
2021-10-18,"",cmj,1,0,2.987,414.49100524235,398.378758037486,812.869763279835,Unweighting
2021-10-18,"",cmj,1,0,2.988,413.957447822928,397.6784398559,811.635887678828,Unweighting
2021-10-18,"",cmj,1,0,2.989,413.399989732991,396.974267141756,810.374256874747,Unweighting
2021-10-18,"",cmj,1,0,2.99,412.821267518399,396.269794360287,809.091061878686,Unweighting
2021-10-18,"",cmj,1,0,2.991,412.223878213063,395.567961699964,807.791839913027,Unweighting
2021-10-18,"",cmj,1,0,2.992,411.610290985643,394.871019875232,806.481310860875,Unweighting
2021-10-18,"",cmj,1,0,2.993,410.982772268056,394.180509603038,805.163281871094,Unweighting
2021-10-18,"",cmj,1,0,2.994,410.343333872367,393.49729152377,803.840625396136,Unweighting
2021-10-18,"",cmj,1,0,2.995,409.693706642062,392.821621155993,802.515327798055,Unweighting
2021-10-18,"",cmj,1,0,2.996,409.035335473813,392.15326035661,801.188595830423,Unweighting
2021-10-18,"",cmj,1,0,2.997,408.369388214783,391.491612239767,799.86100045455,Unweighting
2021-10-18,"",cmj,1,0,2.998,407.696769464267,390.835865885398,798.532635349665,Unweighting
2021-10-18,"",cmj,1,0,2.999,407.018129514901,390.185140814671,797.203270329571,Unweighting
2021-10-18,"",cmj,1,0,3,406.33385931373,389.5386237193,795.872483033031,Unweighting
2021-10-18,"",cmj,1,0,3.001,405.64406626335,388.895687976684,794.539754240034,Unweighting
2021-10-18,"",cmj,1,0,3.002,404.948534868098,388.255982010626,793.204516878724,Unweighting
2021-10-18,"",cmj,1,0,3.003,404.246688572829,387.619470497916,791.866159070745,Unweighting
2021-10-18,"",cmj,1,0,3.004,403.537577084375,386.986417897707,790.523994982082,Unweighting
2021-10-18,"",cmj,1,0,3.005,402.819911011496,386.357317568568,789.177228580063,Unweighting
2021-10-18,"",cmj,1,0,3.006,402.092154011369,385.732784918076,787.824938929446,Unweighting
